Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_MYC_TARGETS_V1,-0.41454495618704795,-2.4385123748150455,0.0,0.0,200,47,MAD2L1;VDAC3;TFDP1;MYC;CCNA2;PSMD8;CYC1;ABCE1;IFRD1;UBA2;PHB;SNRPA1;U2AF1;SRSF3;POLD2;HNRNPR;RFC4;EXOSC7;XPO1;PPM1G;PSMD14;RNPS1;CDK4;IMPDH2;EIF2S2;HDGF;VDAC1;POLE3;RANBP1;CCT5;NHP2;UBE2L3;HSPE1;SNRPD1;PSMD1;LSM7;PA2G4;HDAC2;SNRPB2;DDX21;SNRPD3;PHB2;NOP16;DDX18;SNRPD2;SNRPG;PABPC1,RNPS1;CDK4;IMPDH2;EIF2S2;HDGF;VDAC1;POLE3;RANBP1;CCT5;NHP2;UBE2L3;HSPE1;SNRPD1;PSMD1;LSM7;PA2G4;HDAC2;SNRPB2;DDX21;SNRPD3;PHB2;NOP16;DDX18;SNRPD2;SNRPG;PABPC1
HALLMARK_MYC_TARGETS_V2,-0.5878223756010198,-2.569433273479674,0.0,0.0,58,19,MYC;PLK4;PHB;DCTPP1;PES1;CDK4;NIP7;PUS1;RRP12;FARSA;IMP4;IPO4;HSPE1;TFB2M;PA2G4;MYBBP1A;NOP16;DDX18;TCOF1,PES1;CDK4;NIP7;PUS1;RRP12;FARSA;IMP4;IPO4;HSPE1;TFB2M;PA2G4;MYBBP1A;NOP16;DDX18;TCOF1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.5574917655893031,-4.309876294909536,0.0,0.0,200,86,VDAC3;COX11;ALDH6A1;ETFB;OPA1;ACAA1;CYC1;CYB5A;ECI1;ETFDH;ETFA;IDH2;SLC25A4;ATP1B1;MRPS12;GPI;NDUFA5;GPX4;ATP5F1C;MPC1;OAT;NDUFV1;DLD;UQCRC2;NDUFS8;UQCRFS1;ACADM;IDH3G;ATP6V1D;ECHS1;ATP6AP1;NDUFB8;NDUFS2;ATP5F1B;COX10;ATP5PD;RHOT2;NDUFA6;VDAC1;NDUFA4;MRPL35;NDUFV2;NDUFC1;TOMM22;CS;NDUFA2;OXA1L;ATP5MG;MRPS22;NDUFA7;NDUFC2;NDUFB6;NDUFA9;NDUFA3;NDUFB7;COX7A2;ATP5MF;POLR2F;TIMM8B;UQCR11;COX6B1;COX6A1;COX8A;TIMM10;ATP6V1C1;ATP5F1E;ATP5PF;PHB2;NDUFB2;ATP5MC2;UQCR10;NDUFA1;NDUFB3;COX7B;UQCRQ;NDUFB1;NDUFB4;NDUFS6;ATP5ME;COX17;COX5B;UQCRH;ATP5MC3;UQCRB;COX7C;COX6C,NDUFA4;MRPL35;NDUFV2;NDUFC1;TOMM22;CS;NDUFA2;OXA1L;ATP5MG;MRPS22;NDUFA7;NDUFC2;NDUFB6;NDUFA9;NDUFA3;NDUFB7;COX7A2;ATP5MF;POLR2F;TIMM8B;UQCR11;COX6B1;COX6A1;COX8A;TIMM10;ATP6V1C1;ATP5F1E;ATP5PF;PHB2;NDUFB2;ATP5MC2;UQCR10;NDUFA1;NDUFB3;COX7B;UQCRQ;NDUFB1;NDUFB4;NDUFS6;ATP5ME;COX17;COX5B;UQCRH;ATP5MC3;UQCRB;COX7C;COX6C
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5199729648651745,2.6982799713987906,0.0,0.0,200,45,ID2;HES1;IER3;JUNB;RHOB;KLF6;TIPARP;BTG2;GADD45A;IER5;FOS;CCNL1;NR4A1;MAFF;MYC;IRS2;NFKBIA;KLF4;ATF3;GADD45B;NAMPT;PLK2;KLF10;REL;NFAT5;NFIL3;PPP1R15A;IER2;BIRC2;IFNGR2;ZBTB10;VEGFA;SMAD3;NR4A2;EGR1;FJX1;TUBB2A;DUSP1;TNFAIP8;PMEPA1;FUT4;TSC22D1;MARCKS;TAP1;SQSTM1,ID2;HES1;IER3;JUNB;RHOB;KLF6;TIPARP;BTG2;GADD45A;IER5;FOS;CCNL1;NR4A1;MAFF;MYC;IRS2;NFKBIA;KLF4;ATF3;GADD45B;NAMPT;PLK2;KLF10;REL;NFAT5;NFIL3;PPP1R15A
HALLMARK_APOPTOSIS,0.44825122578627996,2.171698925255983,0.0,0.0028426092160383004,161,37,IER3;LMNA;RHOB;DNAJC3;HMGB2;BTG2;H1F0;GADD45A;TGFBR3;BNIP3L;TSPO;PTK2;BCL10;TOP2A;TNFRSF12A;ATF3;GADD45B;TIMP2;SOD1;FEZ1;CYLD;CDKN1B;GPX4;GSTM1;MGMT;ADD1;CASP3;BRCA1;ROCK1;SC5D;NEFH;PPT1;RHOT2;TIMP1;TAP1;CCND2;SQSTM1,IER3;LMNA;RHOB;DNAJC3;HMGB2;BTG2;H1F0;GADD45A;TGFBR3;BNIP3L;TSPO;PTK2;BCL10;TOP2A;TNFRSF12A;ATF3;GADD45B
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.4477841189596514,2.1988489126965325,0.0,0.0037901456213844005,200,38,ID2;SFRP1;RHOB;CADM1;GADD45A;MEST;TPM1;TGFBR3;COL4A1;GPX7;FUCA1;TNFRSF12A;FERMT2;GADD45B;IGFBP2;COL6A2;PPIB;EFEMP2;COL4A2;COL1A1;DST;CALU;VEGFA;ITGAV;PLOD2;CAPG;APLP1;SGCB;PMEPA1;LOXL1;PFN2;QSOX1;TIMP1;TPM2;SERPINH1;EMP3;PRRX1;CTHRC1,ID2;SFRP1;RHOB;CADM1;GADD45A;MEST;TPM1;TGFBR3;COL4A1;GPX7;FUCA1;TNFRSF12A;FERMT2;GADD45B;IGFBP2;COL6A2;PPIB;EFEMP2;COL4A2
HALLMARK_TGF_BETA_SIGNALING,0.5435034619850294,2.2400082079405466,0.0,0.005685218432076601,54,18,ID1;ID3;ID2;JUNB;TGFBR1;HIPK2;KLF10;CDKN1C;PPP1R15A;IFNGR2;SPTBN1;SKIL;SMURF2;SMAD3;FNTA;PPM1A;PMEPA1;CDK9,ID1;ID3;ID2;JUNB
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.38404009969229164,2.0113640482667887,0.012987012987012988,0.00909634949132256,200,37,HES1;PRSS23;KRT19;FARP1;SH3BP5;TIPARP;FOS;TUBB2B;MYC;PDLIM3;BLVRB;MAPT;KLF4;INPP5F;TOB1;KLF10;IGF1R;FASN;AKAP1;FKBP5;BAG1;KDM4B;DHCR7;FDFT1;REEP1;SLC39A6;SYNGR1;MED13L;ADD3;PPIF;RRP12;SNX24;ISG20L2;NRIP1;MYBBP1A;FKBP4;FOXC1,HES1;PRSS23;KRT19;FARP1;SH3BP5;TIPARP;FOS;TUBB2B;MYC;PDLIM3;BLVRB;MAPT;KLF4;INPP5F;TOB1;KLF10;IGF1R;FASN
HALLMARK_ESTROGEN_RESPONSE_LATE,0.37159380427217836,1.9626990425501505,0.014705882352941176,0.017055655296229804,200,40,ID2;PRSS23;KRT19;FARP1;DCXR;TSTA3;MEST;FOS;TSPAN13;PDLIM3;BLVRB;MAPT;TOP2A;ETFB;MAPK13;KLF4;PRKAR2B;TOB1;HSPA4L;PLK4;CKB;NMU;IDH2;FKBP5;BAG1;DHCR7;FDFT1;DNAJC1;TST;GAL;GINS2;HOMER2;ADD3;METTL3;SLC29A1;PPIF;NRIP1;FKBP4;FOXC1;COX6C,ID2;PRSS23;KRT19;FARP1;DCXR;TSTA3;MEST;FOS;TSPAN13;PDLIM3;BLVRB;MAPT;TOP2A;ETFB;MAPK13;KLF4;PRKAR2B
HALLMARK_HYPOXIA,0.34031963158724016,1.9237631510836197,0.0,0.017867829357955032,200,50,IER3;KLF6;RORA;AKAP12;TIPARP;SDC2;SAP30;FOS;ANXA2;PLIN2;GPC3;MAFF;BNIP3L;KDM3A;IRS2;TMEM45A;ATF3;NR3C1;EXT1;CDKN1C;NFIL3;PPP1R15A;SLC37A4;KDELR3;TES;DDIT4;CDKN1B;GPI;PDK1;VEGFA;P4HA2;GAA;PRDX5;GALK1;ZNF292;PIM1;STC1;PDK3;ERO1A;DUSP1;P4HA1;HSPA5;HEXA;WSB1;MIF;FOXO3;TPI1;SLC25A1;GAPDH;MT2A,IER3;KLF6;RORA;AKAP12;TIPARP;SDC2;SAP30;FOS;ANXA2;PLIN2;GPC3;MAFF;BNIP3L;KDM3A;IRS2;TMEM45A;ATF3;NR3C1;EXT1;CDKN1C;NFIL3;PPP1R15A
