Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_APOPTOSIS,-0.43849286532179205,-2.3711478857124813,0.0,0.0,161,39,TXNIP;CDC25B;PPP3R1;BTG2;BCAP31;RHOB;ERBB2;TNFSF10;CASP6;APP;GSN;PSEN2;TAP1;LGALS3;ADD1;KRT18;CASP4;PMAIP1;TNFRSF12A;SC5D;CFLAR;SPTAN1;IRF1;CYLD;BNIP3L;EMP1;TIMP2;JUN;H1F0;ANXA1;IER3;HMOX1;CAV1;SAT1;DDIT3;GADD45A;BCL10;TIMP1;BIRC3,KRT18;CASP4;PMAIP1;TNFRSF12A;SC5D;CFLAR;SPTAN1;IRF1;CYLD;BNIP3L;EMP1;TIMP2;JUN;H1F0;ANXA1;IER3;HMOX1;CAV1;SAT1;DDIT3;GADD45A;BCL10;TIMP1;BIRC3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.563901614467936,-3.220787782601407,0.0,0.0,200,48,FGF2;SERPINH1;FBLN2;IGFBP2;APLP1;RHOB;PCOLCE2;TPM2;LOXL1;MMP14;IGFBP4;NOTCH2;SDC1;PFN2;ID2;CTHRC1;ITGB1;CADM1;GPX7;PLAUR;ITGA2;TNFRSF12A;MYL9;FLNA;CRLF1;GLIPR1;COL6A2;JUN;VEGFA;DAB2;PLOD2;CXCL1;SAT1;IL32;TPM1;GADD45A;CALD1;VIM;LOXL2;TIMP1;BASP1;TGFBI;AREG;FN1;MGP;INHBA;IGFBP3;COL1A1,COL6A2;JUN;VEGFA;DAB2;PLOD2;CXCL1;SAT1;IL32;TPM1;GADD45A;CALD1;VIM;LOXL2;TIMP1;BASP1;TGFBI;AREG;FN1;MGP;INHBA;IGFBP3;COL1A1
HALLMARK_GLYCOLYSIS,-0.38722911094268225,-2.4735849363985523,0.0,0.0,200,57,CDK1;EXT2;FKBP4;GALE;GLRX;POLR3K;BPNT1;CASP6;PGAM1;GOT2;SDHC;TSTA3;CENPA;B4GALT7;PRPS1;CHST12;MDH1;ME2;SDC1;B3GNT3;TXN;SLC25A10;AURKA;SAP30;ALG1;B3GAT3;IDH1;HOMER1;ANKZF1;NASP;PGK1;ANG;RRAGD;AGL;MIF;MED24;DEPDC1;PFKP;B4GALT2;AKR1A1;HK2;STC2;CITED2;P4HA1;LDHA;CXCR4;VEGFA;IER3;EGFR;ALDOA;PLOD2;HSPA5;EGLN3;ANGPTL4;TGFBI;ERO1A;IGFBP3,AKR1A1;HK2;STC2;CITED2;P4HA1;LDHA;CXCR4;VEGFA;IER3;EGFR;ALDOA;PLOD2;HSPA5;EGLN3;ANGPTL4;TGFBI;ERO1A;IGFBP3
HALLMARK_HYPOXIA,-0.655478429821458,-4.362138216402581,0.0,0.0,200,64,ZFP36;SLC25A1;GLRX;S100A4;CASP6;DUSP1;SAP30;MAP3K1;ANKZF1;MYH9;PGK1;RRAGD;NFIL3;GBE1;PLAUR;PNRC1;CAVIN1;MIF;PGM1;KDM3A;BTG1;NEDD4L;FOSL2;PFKP;BHLHE40;MT1E;KLF7;BNIP3L;LXN;TES;RORA;HK2;STC2;CITED2;P4HA1;CSRP2;LDHA;JUN;TIPARP;CXCR4;VEGFA;IER3;EGFR;PFKFB3;ALDOA;HMOX1;CAV1;PLIN2;GPI;HSPA5;GCNT2;EDN2;NDRG1;DDIT3;PIM1;ANGPTL4;SLC2A1;ADM;MT2A;TGFBI;F3;ETS1;ERO1A;IGFBP3,PNRC1;CAVIN1;MIF;PGM1;KDM3A;BTG1;NEDD4L;FOSL2;PFKP;BHLHE40;MT1E;KLF7;BNIP3L;LXN;TES;RORA;HK2;STC2;CITED2;P4HA1;CSRP2;LDHA;JUN;TIPARP;CXCR4;VEGFA;IER3;EGFR;PFKFB3;ALDOA;HMOX1;CAV1;PLIN2;GPI;HSPA5;GCNT2;EDN2;NDRG1;DDIT3;PIM1;ANGPTL4;SLC2A1;ADM;MT2A;TGFBI;F3;ETS1;ERO1A;IGFBP3
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.4613363327489309,-2.2669104785284597,0.0,0.0,87,21,SOCS3;TNFRSF1A;SOCS1;TNFRSF21;MYD88;BAK1;IFNAR1;CD9;IL17RA;CBL;TNFRSF12A;IRF1;OSMR;MAP3K8;IFNGR2;JUN;HMOX1;CXCL1;PIM1;CSF1;CXCL3,IRF1;OSMR;MAP3K8;IFNGR2;JUN;HMOX1;CXCL1;PIM1;CSF1;CXCL3
HALLMARK_INFLAMMATORY_RESPONSE,-0.41963069397800384,-2.2942744415022682,0.0,0.0,200,34,BST2;TNFSF9;CCL5;BTG2;LY6E;RGS16;TNFSF10;LCK;MMP14;ATP2C1;AHR;NMI;IFNAR1;ITGB8;SLC7A1;GNAI3;PLAUR;LDLR;MXD1;ICOSLG;ICAM1;IRF1;OSMR;CCL20;HPN;NFKBIA;IFNGR2;EDN1;PDE4B;TIMP1;ADM;CSF1;F3;INHBA,ICOSLG;ICAM1;IRF1;OSMR;CCL20;HPN;NFKBIA;IFNGR2;EDN1;PDE4B;TIMP1;ADM;CSF1;F3;INHBA
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.48732555140441314,-3.5249699508555965,0.0,0.0,200,75,SOCS3;KYNU;NR4A3;CEBPB;ZFP36;TNFSF9;CCL5;BTG2;NR4A1;DUSP4;KLF2;RHOB;NR4A2;ZBTB10;FJX1;DUSP1;ID2;DUSP2;CCNL1;TAP1;NFIL3;EHD1;DUSP5;PLAUR;NFKB2;MARCKS;PHLDA2;PNRC1;NINJ1;RELB;TRIB1;LDLR;BIRC2;REL;MXD1;CFLAR;BTG1;FOSL2;BHLHE40;ICOSLG;SERPINB8;IER5;ICAM1;NFAT5;CLCF1;IRF1;KLF9;CCL20;MAP3K8;SGK1;NFKBIA;IFNGR2;JUN;TIPARP;VEGFA;TUBB2A;IER3;DNAJB4;PFKFB3;NFKBIE;PLK2;EDN1;CXCL1;SAT1;PHLDA1;FOSL1;ZC3H12A;GADD45A;PDE4B;CSF1;BIRC3;F3;CXCL3;AREG;INHBA,EHD1;DUSP5;PLAUR;NFKB2;MARCKS;PHLDA2;PNRC1;NINJ1;RELB;TRIB1;LDLR;BIRC2;REL;MXD1;CFLAR;BTG1;FOSL2;BHLHE40;ICOSLG;SERPINB8;IER5;ICAM1;NFAT5;CLCF1;IRF1;KLF9;CCL20;MAP3K8;SGK1;NFKBIA;IFNGR2;JUN;TIPARP;VEGFA;TUBB2A;IER3;DNAJB4;PFKFB3;NFKBIE;PLK2;EDN1;CXCL1;SAT1;PHLDA1;FOSL1;ZC3H12A;GADD45A;PDE4B;CSF1;BIRC3;F3;CXCL3;AREG;INHBA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.5160363226268168,-2.4756343984284004,0.0,0.0,113,27,CEBPB;CKS1B;EIF4E;SEC11A;PREB;WFS1;NFYB;SLC30A5;MTHFD2;EIF4A2;ALDH18A1;HSPA9;BAG3;TSPYL2;DCTN1;NABP1;TARS;ATF4;STC2;VEGFA;TUBB2A;ASNS;HERPUD1;HSPA5;EIF4EBP1;CEBPG;ERO1A,DCTN1;NABP1;TARS;ATF4;STC2;VEGFA;TUBB2A;ASNS;HERPUD1;HSPA5;EIF4EBP1;CEBPG;ERO1A
HALLMARK_KRAS_SIGNALING_UP,-0.37413776261388415,-2.033788592540081,0.02702702702702703,0.0055381866904868245,200,43,CA2;GLRX;GADD45G;TFPI;RGS16;KCNN4;SDCCAG8;GUCY1A1;PCSK1N;SLPI;PRELID3B;TSPAN13;JUP;TMEM176B;ANO1;CBR4;TRIB2;ID2;ENG;GPRC5B;ATG10;ZNF639;ETV4;MAP3K1;MPZL2;CBL;PLAUR;GYPC;RBM4;ITGA2;TRIB1;PEG3;EMP1;CCL20;VWA5A;CXCR4;ALDH1A3;ANGPTL4;BIRC3;ETS1;ERO1A;INHBA;IGFBP3,EMP1;CCL20;VWA5A;CXCR4;ALDH1A3;ANGPTL4;BIRC3;ETS1;ERO1A;INHBA;IGFBP3
HALLMARK_MTORC1_SIGNALING,-0.3060953910804926,-1.9639945408911492,0.022727272727272728,0.005768944469257109,200,65,SERPINH1;UNG;BTG2;WARS;GLRX;PNP;LGMN;NUP205;SORD;RPA1;PNO1;ATP5MC1;M6PR;RRM2;TCEA1;SEC11A;FADS1;RPN1;RDH11;FADS2;TM7SF2;SLC9A3R1;MLLT11;MTHFD2;MCM4;TFRC;COPS5;AURKA;SCD;SKAP2;PSMB5;ACACA;HSPA9;GLA;IDH1;CD9;PDAP1;PGK1;NFIL3;PSMC2;GBE1;TRIB3;PGM1;LDLR;NMT1;SC5D;BHLHE40;SLC1A5;TES;HK2;PHGDH;P4HA1;LDHA;CXCR4;ASNS;ALDOA;PLOD2;IGFBP5;GPI;PIK3R3;HSPA5;EGLN3;DDIT3;SLC2A1;ERO1A,TES;HK2;PHGDH;P4HA1;LDHA;CXCR4;ASNS;ALDOA;PLOD2;IGFBP5;GPI;PIK3R3;HSPA5;EGLN3;DDIT3;SLC2A1;ERO1A
