Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_E2F_TARGETS,-0.6848484848484881,-3.628422597306758,0.0,0.0,200,29,TUBG1;RANBP1;SLBP;LBR;NUDT21;RAN;RPA3;UBE2T;TRIP13;TCF19;ASF1B;GINS1;DLGAP5;CDKN3;RAD51C;KPNA2;MAD2L1;HMMR;H2AFZ;CDKN2C;HMGB2;STMN1;CDCA3;DEPDC1;CKS2;CDK1;RAD51AP1;MTHFD2;RRM2,TUBG1;RANBP1;SLBP;LBR;NUDT21;RAN;RPA3;UBE2T;TRIP13;TCF19;ASF1B;GINS1;DLGAP5;CDKN3;RAD51C;KPNA2;MAD2L1;HMMR;H2AFZ;CDKN2C;HMGB2;STMN1;CDCA3;DEPDC1;CKS2;CDK1;RAD51AP1;MTHFD2;RRM2
HALLMARK_G2M_CHECKPOINT,-0.4496645177499926,-2.6092429737761185,0.0,0.0,200,27,CCND1;BCL3;PURA;SQLE;SLC12A2;TNPO2;PRPF4B;LBR;BUB3;SAP30;H2AFV;CDKN3;PBK;KPNA2;MAD2L1;HMMR;DBF4;NDC80;BUB1;H2AFZ;CDKN2C;STMN1;CENPA;UBE2C;CKS2;CDK1;CCNA2,H2AFV;CDKN3;PBK;KPNA2;MAD2L1;HMMR;DBF4;NDC80;BUB1;H2AFZ;CDKN2C;STMN1;CENPA;UBE2C;CKS2;CDK1;CCNA2
HALLMARK_GLYCOLYSIS,-0.5784786976872095,-3.0025787565608733,0.0,0.0,200,23,COG2;B4GALT1;PAM;SOX9;DLD;LDHA;NSDHL;FAM162A;SAP30;HMMR;SLC16A3;STMN1;CENPA;DEPDC1;CYB5A;CDK1;IRS2;RRAGD;PGK1;TGFBI;MIF;IGFBP3;ERO1A,LDHA;NSDHL;FAM162A;SAP30;HMMR;SLC16A3;STMN1;CENPA;DEPDC1;CYB5A;CDK1;IRS2;RRAGD;PGK1;TGFBI;MIF;IGFBP3;ERO1A
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.6263725182465673,2.783335641310772,0.0,0.0,97,22,BST2;MX1;IFI44L;IFI44;PARP14;LGALS3BP;OASL;IRF1;TRIM14;CD74;CMPK2;DDX60;TENT5A;IFI35;PARP9;CNP;PSMB9;ISG15;LY6E;ADAR;HLA-C;PSMB8,BST2;MX1;IFI44L;IFI44;PARP14;LGALS3BP;OASL;IRF1;TRIM14;CD74;CMPK2;DDX60;TENT5A
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.5044835643728193,2.52994071743072,0.0,0.0,200,37,BST2;MX1;IFI44L;IFI44;PARP14;TNFAIP2;LGALS3BP;OASL;IRF1;ARID5B;CFB;TNFAIP3;TRIM14;CD74;CMPK2;SSPN;DDX60;HLA-A;C1R;IFI35;ICAM1;SOCS3;ZNFX1;PSMB9;ISG15;HLA-DMA;LY6E;HLA-B;PDE4B;PTPN1;AUTS2;TAPBP;ADAR;PSMB8;BPGM;MTHFD2;UPP1,BST2;MX1;IFI44L;IFI44;PARP14;TNFAIP2;LGALS3BP;OASL;IRF1;ARID5B;CFB;TNFAIP3;TRIM14;CD74;CMPK2;SSPN;DDX60;HLA-A;C1R;IFI35;ICAM1;SOCS3
HALLMARK_KRAS_SIGNALING_DN,0.7254437869822565,2.298283048414606,0.0,0.0,200,9,MX1;BTG2;IFI44L;TFAP2B;PKP1;ATP6V1B1;EDN1;SGK1;KRT5,MX1;BTG2;IFI44L;TFAP2B;PKP1;ATP6V1B1;EDN1;SGK1;KRT5
HALLMARK_MTORC1_SIGNALING,-0.4895725120075511,-2.9084814937858963,0.0,0.0,200,32,BTG2;NMT1;PPP1R15A;SQLE;MLLT11;SYTL2;SLC1A5;COPS5;TUBG1;CACYBP;LDHA;IFRD1;ATP6V1D;SERP1;SLC2A1;BUB1;XBP1;GAPDH;SCD;HPRT1;QDPR;SSR1;MTHFD2;PGK1;EEF1E1;GBE1;PSAT1;RRM2;INSIG1;TRIB3;NUPR1;ERO1A,SLC2A1;BUB1;XBP1;GAPDH;SCD;HPRT1;QDPR;SSR1;MTHFD2;PGK1;EEF1E1;GBE1;PSAT1;RRM2;INSIG1;TRIB3;NUPR1;ERO1A
HALLMARK_MYC_TARGETS_V1,-0.605207143977084,-3.0351802475976473,0.0,0.0,200,25,EIF3J;SSBP1;COPS5;LSM2;HDAC2;ACP1;VDAC3;RANBP1;YWHAQ;SNRPD3;RAN;LDHA;IFRD1;BUB3;ILF2;TOMM70;RFC4;PRPS2;KPNA2;MAD2L1;TYMS;H2AFZ;HPRT1;CCNA2;PGK1,SSBP1;COPS5;LSM2;HDAC2;ACP1;VDAC3;RANBP1;YWHAQ;SNRPD3;RAN;LDHA;IFRD1;BUB3;ILF2;TOMM70;RFC4;PRPS2;KPNA2;MAD2L1;TYMS;H2AFZ;HPRT1;CCNA2;PGK1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.4502498084382685,-2.4146735407620876,0.0,0.0,200,24,NDUFA7;CYB5R3;NDUFB1;AFG3L2;NDUFA3;ATP5ME;UQCR11;ETFA;ATP6V1C1;ACAT1;ATP6V1G1;TIMM17A;PDHB;SLC25A5;VDAC3;DLD;LDHA;ATP6V1D;TOMM70;UQCRFS1;DLAT;CYB5A;FH;SDHD,NDUFB1;AFG3L2;NDUFA3;ATP5ME;UQCR11;ETFA;ATP6V1C1;ACAT1;ATP6V1G1;TIMM17A;PDHB;SLC25A5;VDAC3;DLD;LDHA;ATP6V1D;TOMM70;UQCRFS1;DLAT;CYB5A;FH;SDHD
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5426689118532536,3.095057525023848,0.0,0.0,200,43,PTX3;BTG2;EGR3;TNFAIP2;HES1;IRF1;TNFAIP3;ZBTB10;DUSP2;TIPARP;CCND1;BCL3;EHD1;FOSB;PPP1R15A;CXCL2;CXCL3;ICOSLG;EFNA1;STAT5A;ICAM1;JUN;CCNL1;SOCS3;TNC;EDN1;NR4A1;SGK1;TRIB1;PLK2;KLF10;B4GALT1;PDE4B;IER2;REL;FOS;EGR1;ZC3H12A;PNRC1;LITAF;ZFP36;IRS2;BIRC3,PTX3;BTG2;EGR3;TNFAIP2;HES1;IRF1;TNFAIP3;ZBTB10;DUSP2;TIPARP;CCND1;BCL3;EHD1;FOSB;PPP1R15A;CXCL2;CXCL3;ICOSLG;EFNA1;STAT5A;ICAM1;JUN;CCNL1;SOCS3;TNC;EDN1;NR4A1;SGK1;TRIB1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.6110192185678686,-2.697570951690055,0.0,0.0,113,14,DCTN1;PDIA6;POP4;WIPI1;SERP1;BAG3;EIF4EBP1;XBP1;DNAJB9;SSR1;MTHFD2;PSAT1;CEBPG;ERO1A,SERP1;BAG3;EIF4EBP1;XBP1;DNAJB9;SSR1;MTHFD2;PSAT1;CEBPG;ERO1A
HALLMARK_HYPOXIA,-0.3589787522496538,-2.0476576220184115,0.0,0.004615384615384616,200,33,MT1E;S100A4;BGN;CAVIN1;TNFAIP3;TIPARP;PKP1;PPP1R15A;EFNA1;JUN;PAM;FOS;SELENBP1;PNRC1;BNIP3L;LDHA;FAM162A;ZFP36;SAP30;SLC2A1;PLIN2;GAPDH;ADM;IRS2;RRAGD;PGK1;TGFBI;GBE1;MIF;IGFBP3;LALBA;TMEM45A;ERO1A,SLC2A1;PLIN2;GAPDH;ADM;IRS2;RRAGD;PGK1;TGFBI;GBE1;MIF;IGFBP3;LALBA;TMEM45A;ERO1A
